SalesOrderID,TotalRevenue
48289,718.1476
48290,10516.9668
48291,831.4763
48292,39877.3389
48293,40842.0544
48294,2798.9022
48295,89069.5444
48296,49619.9956
48297,8970.1264
48298,207.7582
48299,42374.1284
48300,44.6121
48301,50.1121
48302,366.4694
48303,27.4407
48304,14280.0571
48305,675.8956
48306,101001.8154
48307,98739.7144
48308,3402.647
48309,551.2941
48310,27811.7892
48311,88767.0192
48312,1299.1702
48313,14951.2989
48314,5302.2384
48315,283.3125
48316,366.4694
48317,39913.2128
48318,35194.5141
48319,5597.8045
48320,182.9217
48321,36248.9309
48322,675.8956
48323,3714.4693
48324,2762.7134
48325,54611.5389
48326,1902.3692
48327,3905.747
48328,33869.1054
48329,1204.8836
48330,74.0972
48331,3901.2135
48332,48287.3008
48333,37780.2553
48334,2768.7414
48335,1110.4682
48336,113231.0188
48337,14239.5899
48338,4322.1759
48339,55974.9866
48340,29982.6185
48341,78835.7251
48342,9796.1579
48343,893.3601
48344,1399.4512
48345,4567.3935
48346,2768.7414
48347,49894.8739
48348,5120.0644
48349,61020.2059
48350,39705.417
48351,40887.9723
48352,2573.0201
48353,1727.6667
48354,228.534
48355,78.3327
48356,30728.8984
48357,277.42
48358,76.1604
48359,90167.3302
48360,12471.8662
48361,12498.1133
48362,311.0507
48363,57452.3567
48364,3849.9257
48365,11348.6883
48366,2229.6446
48367,2805.6132
48368,207.7582
48369,4992.7544
48370,40814.1926
48371,4548.1081
48372,119.4688
48373,43048.7685
48374,8917.0518
48375,33817.7701
48376,1586.9642
48377,1586.9642
48378,48096.1827
48379,2006.6488
48380,37304.9994
48381,3422.5036
48382,23.1773
48383,3316.6331
48384,76390.0216
48385,7934.8207
48386,57874.7924
48387,4591.1988
48388,203.0945
48389,82212.6392
48390,4836.0577
48391,4229.2726
48392,56715.0025
48393,110338.4978
48394,2798.9022
48395,36669.0518
48396,35553.4731
48397,34321.5997
48398,4178.4989
48399,2921.0624
48400,865.204
48401,2410.6266
48402,2410.6266
48403,1105.4834
48404,2410.6266
48405,2288.9187
48406,865.204
48407,2410.6266
48408,2410.6266
48409,2699.9018
48410,2264.2536
48411,2410.6266
48412,865.204
48413,1105.4834
48414,2699.9018
48415,2288.9187
48416,865.204
48417,2699.9018
48418,2288.9187
48419,865.204
48420,2410.6266
48421,1105.4834
48422,2410.6266
48423,865.204
48424,2410.6266
48425,2410.6266
48426,1105.4834
48427,1105.4834
48428,2410.6266
48429,2288.9187
48430,2264.2536
48431,2288.9187
48432,2410.6266
48433,2410.6266
48434,2410.6266
48435,2410.6266
48436,1105.4834
48437,865.204
48438,2264.2536
48439,1105.4834
48440,865.204
48441,1105.4834
48442,2410.6266
48443,2288.9187
48444,2264.2536
48445,865.204
48446,865.204
48447,865.204
48448,2410.6266
48449,2699.9018
48450,2264.2536
48451,2264.2536
48452,2699.9018
48453,1105.4834
48454,2264.2536
48455,2264.2536
48456,2264.2536
48457,2264.2536
48458,2410.6266
48459,2410.6266
48460,2410.6266
48461,1105.4834
48462,865.204
48463,2410.6266
48464,2410.6266
48465,2288.9187
48466,865.204
48467,865.204
48468,865.204
48469,2410.6266
48470,2410.6266
48471,2410.6266
48472,2410.6266
48473,2288.9187
48474,865.204
48475,2699.9018
48476,1105.4834
48477,2288.9187
48478,2410.6266
48479,2410.6266
48480,2288.9187
48481,2264.2536
48482,1105.4834
48483,1105.4834
48484,2288.9187
48485,865.204
48486,865.204
48487,865.204
48488,2288.9187
48489,2699.9018
48490,1105.4834
48491,2264.2536
48492,865.204
48493,2264.2536
48494,1105.4834
48495,2264.2536
48496,2264.2536
48497,2264.2536
48498,1105.4834
48499,2264.2536
48500,2264.2536
48501,1105.4834
48502,865.204
48503,2699.9018
48504,865.204
48505,2410.6266
48506,2410.6266
48507,1105.4834
48508,2410.6266
48509,2288.9187
48510,2288.9187
48511,2264.2536
48512,2288.9187
48513,865.204
48514,865.204
48515,2410.6266
48516,2288.9187
48517,2699.9018
48518,1105.4834
48519,1105.4834
48520,2410.6266
48521,2410.6266
48522,2699.9018
48523,2410.6266
48524,2410.6266
48525,1105.4834
48526,2410.6266
48527,2288.9187
48528,2410.6266
48529,2264.2536
48530,2288.9187
48531,2264.2536
48532,2264.2536
48533,865.204
48534,2410.6266
48535,865.204
48536,1105.4834
48537,2264.2536
48538,2410.6266
48539,2410.6266
48540,2410.6266
48541,2699.9018
48542,2264.2536
48543,1105.4834
48544,2288.9187
48545,2264.2536
48546,2410.6266
48547,1105.4834
48548,2699.9018
48549,2410.6266
48550,865.204
48551,865.204
48552,1105.4834
48553,2699.9018
48554,2264.2536
48555,865.204
48556,2410.6266
48557,2699.9018
48558,2264.2536
48559,2288.9187
48560,865.204
48561,865.204
48562,2410.6266
48563,865.204
48564,2410.6266
48565,2264.2536
48566,2410.6266
48567,2410.6266
48568,865.204
48569,865.204
48570,1105.4834
48571,2410.6266
48572,2264.2536
48573,865.204
48574,865.204
48575,2264.2536
48576,2264.2536
48577,865.204
48578,2410.6266
48579,2410.6266
48580,2264.2536
48581,2288.9187
48582,865.204
48583,2410.6266
48584,2410.6266
48585,1105.4834
48586,2288.9187
48587,865.204
48588,865.204
48589,1105.4834
48590,2288.9187
48591,2264.2536
48592,2288.9187
48593,2264.2536
48594,2264.2536
48595,2410.6266
48596,2410.6266
48597,2288.9187
48598,2288.9187
48599,2410.6266
48600,1105.4834
48601,2264.2536
48602,2288.9187
48603,2288.9187
48604,2288.9187
48605,2264.2536
48606,2699.9018
48607,2410.6266
48608,2264.2536
48609,2288.9187
48610,2264.2536
48611,2264.2536
48612,2288.9187
48613,2410.6266
48614,2410.6266
48615,1105.4834
48616,2410.6266
48617,2410.6266
48618,865.204
48619,2699.9018
48620,2264.2536
48621,2264.2536
48622,2288.9187
48623,2288.9187
48624,2264.2536
48625,865.204
48626,865.204
48627,2264.2536
48628,2288.9187
48629,1105.4834
48630,2264.2536
48631,2410.6266
48632,2410.6266
48633,865.204
48634,2264.2536
48635,2264.2536
48636,865.204
48637,865.204
48638,865.204
48639,2264.2536
48640,2288.9187
48641,2288.9187
48642,2410.6266
48643,865.204
48644,1105.4834
48645,1105.4834
48646,2699.9018
48647,2288.9187
48648,2288.9187
48649,865.204
48650,2410.6266
48651,2410.6266
48652,2699.9018
48653,2264.2536
48654,2410.6266
48655,1105.4834
48656,865.204
48657,2410.6266
48658,2288.9187
48659,2264.2536
48660,2288.9187
48661,865.204
48662,2699.9018
48663,2264.2536
48664,2288.9187
48665,865.204
48666,2264.2536
48667,1105.4834
48668,1105.4834
48669,865.204
48670,2410.6266
48671,2264.2536
48672,2410.6266
48673,2264.2536
48674,865.204
48675,2410.6266
48676,2699.9018
48677,2264.2536
48678,2264.2536
48679,2288.9187
48680,865.204
48681,2288.9187
48682,2288.9187
48683,1105.4834
48684,2410.6266
48685,2699.9018
48686,2410.6266
48687,2288.9187
48688,2410.6266
48689,1105.4834
48690,2264.2536
48691,865.204
48692,1105.4834
48693,2699.9018
48694,2264.2536
48695,2264.2536
48696,2699.9018
48697,2410.6266
48698,2264.2536
48699,2264.2536
48700,2264.2536
48701,2264.2536
48702,2410.6266
48703,2699.9018
48704,2699.9018
48705,2410.6266
48706,1105.4834
48707,865.204
48708,2410.6266
48709,1105.4834
48710,2288.9187
48711,865.204
48712,865.204
48713,865.204
48714,2410.6266
48715,2410.6266
48716,2410.6266
48717,2288.9187
48718,2288.9187
48719,2699.9018
48720,2410.6266
48721,2699.9018
48722,2699.9018
48723,2699.9018
48724,865.204
48725,2410.6266
48726,1105.4834
48727,2264.2536
48728,2288.9187
48729,865.204
48730,40510.6804
48731,7934.8207
48732,466.6934
48733,986.2091
48734,25838.0074
48735,90186.951
48736,38.1483
48737,1565.6985
48738,3702.9163
48739,23144.6653
48740,91046.0785
48741,41690.1278
48742,50.7737
48743,709.064
48744,21403.6928
48745,9994.9128
48746,80677.6209
48747,9842.916
48748,1739.7862
48749,3702.9163
48750,60871.0875
48751,47376.0035
48752,729.6412
48753,34157.9483
48754,27423.1004
48755,28128.5904
48756,729.6412
48757,71911.0781
48758,45293.7251
48759,1435.1443
48760,24433.1982
48761,33101.93
48762,3173.9282
48763,5379.437
48764,46938.4575
48765,1684.9251
48766,41504.081
48767,30056.77
48768,36211.1024
48769,27023.5995
48770,40277.6628
48771,34509.9764
48772,4760.8924
48773,4760.8924
48774,4330.8199
48775,44559.5472
48776,26213.4774
48777,4231.9044
48778,61333.7958
48779,2961.5296
48780,52187.9428
48781,455.6047
48782,528.988
48783,1473.8636
48784,220.4958
48785,4760.8924
48786,25715.4846
48787,4760.8924
48788,96740.1248
48789,11108.7489
48790,2138.2582
48791,31578.9646
48792,528.988
48793,236.3547
48794,528.988
48795,2410.6266
48796,2410.6266
48797,1105.4834
48798,2699.9018
48799,2288.9187
48800,865.204
48801,865.204
48802,1105.4834
48803,1105.4834
48804,2288.9187
48805,865.204
48806,865.204
48807,865.204
48808,2699.9018
48809,2699.9018
48810,2699.9018
48811,865.204
48812,2288.9187
48813,2264.2536
48814,2264.2536
48815,2410.6266
48816,2288.9187
48817,2410.6266
48818,865.204
48819,2288.9187
48820,2264.2536
48821,2410.6266
48822,2410.6266
48823,2699.9018
48824,2699.9018
48825,2410.6266
48826,2699.9018
48827,2264.2536
48828,2699.9018
48829,2699.9018
48830,2410.6266
48831,865.204
48832,2410.6266
48833,2410.6266
48834,2288.9187
48835,2264.2536
48836,2264.2536
48837,2410.6266
48838,2410.6266
48839,2699.9018
48840,2699.9018
48841,1105.4834
48842,2288.9187
48843,865.204
48844,865.204
48845,2264.2536
48846,2264.2536
48847,1105.4834
48848,1105.4834
48849,2264.2536
48850,2288.9187
48851,2288.9187
48852,865.204
48853,865.204
48854,2288.9187
48855,2288.9187
48856,2264.2536
48857,865.204
48858,2699.9018
48859,2410.6266
48860,2410.6266
48861,2288.9187
48862,2288.9187
48863,2288.9187
48864,2288.9187
48865,1105.4834
48866,2264.2536
48867,2410.6266
48868,865.204
48869,2410.6266
48870,2410.6266
48871,2264.2536
48872,865.204
48873,865.204
48874,2264.2536
48875,1105.4834
48876,865.204
48877,865.204
48878,2410.6266
48879,2264.2536
48880,2699.9018
48881,2410.6266
48882,2264.2536
48883,2288.9187
48884,1105.4834
48885,2410.6266
48886,2288.9187
48887,2288.9187
48888,865.204
48889,2264.2536
48890,2264.2536
48891,2264.2536
48892,1105.4834
48893,2410.6266
48894,1105.4834
48895,1105.4834
48896,2410.6266
48897,2410.6266
48898,2410.6266
48899,2410.6266
48900,2264.2536
48901,2288.9187
48902,2264.2536
48903,865.204
48904,2264.2536
48905,2264.2536
48906,2288.9187
48907,2264.2536
48908,2264.2536
48909,2288.9187
48910,2410.6266
48911,865.204
48912,865.204
48913,2699.9018
48914,2288.9187
48915,865.204
48916,2264.2536
48917,2288.9187
48918,2264.2536
48919,865.204
48920,2288.9187
48921,2264.2536
48922,2699.9018
48923,1105.4834
48924,2699.9018
48925,865.204
48926,2410.6266
48927,2264.2536
48928,865.204
48929,2288.9187
48930,2410.6266
48931,1105.4834
48932,1105.4834
48933,2264.2536
48934,2288.9187
48935,865.204
48936,2288.9187
48937,2288.9187
48938,2410.6266
48939,2699.9018
48940,865.204
48941,2699.9018
48942,2264.2536
48943,2288.9187
48944,1105.4834
48945,2699.9018
48946,2264.2536
48947,2288.9187
48948,2288.9187
48949,865.204
48950,2264.2536
48951,2288.9187
48952,2699.9018
48953,2699.9018
48954,2264.2536
48955,2264.2536
48956,2288.9187
48957,865.204
48958,2410.6266
48959,2410.6266
48960,2288.9187
48961,2264.2536
48962,2264.2536
48963,1105.4834
48964,2410.6266
48965,1105.4834
48966,2410.6266
48967,1105.4834
48968,2410.6266
48969,2410.6266
48970,1105.4834
48971,2264.2536
48972,2264.2536
48973,865.204
48974,2410.6266
48975,1105.4834
48976,2288.9187
48977,865.204
48978,1105.4834
48979,2410.6266
48980,2699.9018
48981,2699.9018
48982,865.204
48983,865.204
48984,2288.9187
48985,2264.2536
48986,865.204
48987,865.204
48988,2699.9018
48989,2264.2536
48990,2264.2536
48991,2288.9187
48992,2410.6266
48993,2410.6266
48994,865.204
48995,2288.9187
48996,1105.4834
48997,2699.9018
48998,865.204
48999,2410.6266
49000,2264.2536
49001,2288.9187
49002,2410.6266
49003,2699.9018
49004,2699.9018
49005,2264.2536
49006,2264.2536
49007,2264.2536
49008,865.204
49009,865.204
49010,2699.9018
49011,2264.2536
49012,2699.9018
49013,2699.9018
49014,2699.9018
49015,2288.9187
49016,2264.2536
49017,2410.6266
49018,2410.6266
49019,2410.6266
49020,1105.4834
49021,2410.6266
49022,2410.6266
49023,865.204
49024,865.204
49025,865.204
49026,2699.9018
49027,865.204
49028,2264.2536
49029,1105.4834
49030,2410.6266
49031,2264.2536
49032,2699.9018
49033,2410.6266
49034,2699.9018
49035,2410.6266
49036,2264.2536
49037,2288.9187
49038,2264.2536
49039,5816.7379
49040,19455.0261
49041,228.4813
49042,2069.7699
49043,236.3547
49044,456.4447
49045,7934.8207
49046,2921.0624
49047,551.2941
49048,5289.8804
49049,152.3209
49050,284.0435
49051,1399.4512
49052,99583.9036
49053,54887.5167
49054,1485.918
49055,25.3868
49056,729.6412
49057,2644.9402
49058,43150.2476
49059,296.4905
49060,1587.4653
49061,43104.7239
49062,28950.1663
49063,177.7078
49064,9186.1793
49065,48123.1984
49066,25399.9522
49067,1399.4512
49068,12695.7131
49069,6874.0335
49070,26610.982
49071,472.7093
49072,11869.8138
49073,2971.836
49074,22616.6564
49075,236.3547
49076,89028.3748
49077,729.6412
49078,27731.551
49079,528.988
49080,385.7148
49081,1384.3708
49082,756.0723
49083,1384.3708
49084,27831.4392
49085,26068.4066
49086,47960.7432
49087,366.4694
49088,6347.8565
49089,1562.0784
49090,45526.9132
49091,49183.3824
49092,22569.7526
49093,25066.3479
49094,50217.0682
49095,74722.1944
49096,7175.7218
49097,5628.7238
49098,1399.4512
49099,88479.4098
49100,19239.625
49101,28712.7812
49102,685.602
49103,19705.477
49104,50289.925
49105,28383.8749
49106,17070.7382
49107,84.5295
49108,1586.9642
49109,7405.8326
49110,159.9542
49111,4760.8924
49112,5689.8038
49113,28290.6736
49114,37172.9538
49115,22576.8364
49116,46742.7558
49117,27631.0774
49118,60728.8293
49119,8992.7967
49120,76.1604
49121,1485.918
49122,14282.6771
49123,49683.8852
49124,43910.4173
49125,27332.812
49126,12166.7251
49127,83549.5837
49128,2115.9522
49129,48514.2048
49130,1594.7611
49131,159.9542
49132,35048.272
49133,11637.7369
49134,5664.417
49135,831.4763
49136,78994.2797
49137,2644.9402
49138,37931.4274
49139,25710.0007
49140,23613.7233
49141,1057.976
49142,236.3547
49143,223.6817
49144,366.4694
49145,5689.8038
49146,29933.5367
49147,92513.8498
49148,831.4763
49149,26555.8052
49150,2114.012
49151,70602.2388
49152,26027.7109
49153,2844.9019
49154,649.2597
49155,1473.8636
49156,4508.6449
49157,75091.5667
49158,19997.7999
49159,12208.3258
49160,57368.1409
49161,56596.0322
49162,1057.976
49163,8706.881
49164,8433.1584
49165,6876.8446
49166,63011.7428
49167,48862.8188
49168,551.2941
49169,39845.8772
49170,4600.3062
49171,2410.6266
49172,2699.9018
49173,2288.9187
49174,2288.9187
49175,2699.9018
49176,2288.9187
49177,2288.9187
49178,1105.4834
49179,1105.4834
49180,865.204
49181,2410.6266
49182,2699.9018
49183,2699.9018
49184,2264.2536
49185,2264.2536
49186,2699.9018
49187,2410.6266
49188,2264.2536
49189,865.204
49190,1105.4834
49191,1105.4834
49192,1105.4834
49193,2264.2536
49194,865.204
49195,865.204
49196,2288.9187
49197,2264.2536
49198,865.204
49199,865.204
49200,2699.9018
49201,2699.9018
49202,2410.6266
49203,865.204
49204,2288.9187
49205,2264.2536
49206,2410.6266
49207,2699.9018
49208,2410.6266
49209,2410.6266
49210,2288.9187
49211,2288.9187
49212,1105.4834
49213,1105.4834
49214,2410.6266
49215,865.204
49216,865.204
49217,2410.6266
49218,2410.6266
49219,2264.2536
49220,2288.9187
49221,2410.6266
49222,2288.9187
49223,2264.2536
49224,2264.2536
49225,2410.6266
49226,2699.9018
49227,2699.9018
49228,2264.2536
49229,2288.9187
49230,2264.2536
49231,2264.2536
49232,865.204
49233,865.204
49234,865.204
49235,865.204
49236,1105.4834
49237,1105.4834
49238,2410.6266
49239,2288.9187
49240,2288.9187
49241,2288.9187
49242,2699.9018
49243,2264.2536
49244,2264.2536
49245,1105.4834
49246,2410.6266
49247,2699.9018
49248,1105.4834
49249,1105.4834
49250,865.204
49251,2410.6266
49252,2288.9187
49253,2264.2536
49254,2264.2536
49255,865.204
49256,2288.9187
49257,865.204
49258,2699.9018
49259,2264.2536
49260,2264.2536
49261,2264.2536
49262,865.204
49263,865.204
49264,2288.9187
49265,2288.9187
49266,2264.2536
49267,2288.9187
49268,2288.9187
49269,2410.6266
49270,2288.9187
49271,2288.9187
49272,2264.2536
49273,2288.9187
49274,2264.2536
49275,2699.9018
49276,2410.6266
49277,2288.9187
49278,2264.2536
49279,2264.2536
49280,2699.9018
49281,865.204
49282,2264.2536
49283,2288.9187
49284,2410.6266
49285,2288.9187
49286,2288.9187
49287,2288.9187
49288,2288.9187
49289,865.204
49290,2699.9018
49291,1105.4834
49292,1105.4834
49293,2264.2536
49294,2699.9018
49295,2264.2536
49296,2288.9187
49297,2264.2536
49298,2288.9187
49299,2410.6266
49300,1105.4834
49301,2410.6266
49302,2410.6266
49303,2410.6266
49304,1105.4834
49305,2410.6266
49306,2410.6266
49307,2264.2536
49308,2288.9187
49309,1105.4834
49310,865.204
49311,865.204
49312,2699.9018
49313,2264.2536
49314,2264.2536
49315,2264.2536
49316,2410.6266
49317,1105.4834
49318,865.204
49319,1105.4834
49320,2410.6266
49321,2288.9187
49322,865.204
49323,2264.2536
49324,2288.9187
49325,2288.9187
49326,2264.2536
49327,2699.9018
49328,2410.6266
49329,1105.4834
49330,2288.9187
49331,2264.2536
49332,2288.9187
49333,2288.9187
49334,2264.2536
49335,2410.6266
49336,2410.6266
49337,2264.2536
49338,2699.9018
49339,2699.9018
49340,2410.6266
49341,1105.4834
49342,2288.9187
49343,2288.9187
49344,2288.9187
49345,2264.2536
49346,2264.2536
49347,2699.9018
49348,2699.9018
49349,2264.2536
49350,865.204
49351,865.204
49352,2410.6266
49353,865.204
49354,2410.6266
49355,2264.2536
49356,2699.9018
49357,2410.6266
49358,2288.9187
49359,1105.4834
49360,2264.2536
49361,2410.6266
49362,2264.2536
49363,2264.2536
49364,2410.6266
49365,2699.9018
49366,2410.6266
49367,2264.2536
49368,865.204
49369,865.204
49370,2410.6266
49371,865.204
49372,2699.9018
49373,1105.4834
49374,865.204
49375,2288.9187
49376,2288.9187
49377,2410.6266
49378,2264.2536
49379,2264.2536
49380,865.204
49381,865.204
49382,1105.4834
49383,1105.4834
49384,2288.9187
49385,2410.6266
49386,2410.6266
49387,2699.9018
49388,2288.9187
49389,865.204
49390,865.204
49391,2410.6266
49392,2264.2536
49393,2410.6266
49394,2410.6266
49395,2699.9018
49396,2699.9018
49397,865.204
49398,865.204
49399,865.204
49400,2410.6266
49401,2699.9018
49402,2288.9187
49403,2264.2536
49404,2410.6266
49405,2264.2536
49406,2288.9187
49407,1105.4834
49408,865.204
49409,2264.2536
49410,2699.9018
49411,2699.9018
49412,2410.6266
49413,2699.9018
49414,2699.9018
49415,2699.9018
49416,865.204
49417,2264.2536
49418,2288.9187
49419,2699.9018
49420,1105.4834
49421,2410.6266
49422,2699.9018
49423,865.204
49424,865.204
49425,2699.9018
49426,865.204
49427,865.204
49428,2699.9018
49429,2264.2536
49430,865.204
49431,865.204
49432,2410.6266
49433,2410.6266
49434,1105.4834
49435,2410.6266
49436,865.204
49437,865.204
49438,2288.9187
49439,2288.9187
49440,2264.2536
49441,2264.2536
49442,865.204
49443,76.2853
49444,7333.3076
49445,3173.9282
49446,15340.6533
49447,120.2717
49448,1435.1443
49449,50.7737
49450,36854.3018
49451,2921.0624
49452,1473.8636
49453,1399.4512
49454,6972.6272
49455,528.988
49456,700.6543
49457,76.2966
49458,223.6817
49459,732.9386
49460,2464.5599
49461,203.0945
49462,732.9386
49463,2857.9658
49464,38544.2101
49465,46233.4899
49466,9715.9819
49467,43073.1966
49468,41071.0348
49469,752.6697
49470,613.7951
49471,2843.6532
49472,16694.6929
49473,15563.5382
49474,2783.8218
49475,76.2853
49476,19966.9228
49477,7934.8207
49478,2066.2437
49479,90736.4249
49480,51410.1775
49481,41495.6979
49482,5639.0301
49483,6907.6179
49484,23171.2514
49485,97224.9592
49486,4760.8924
49487,1536.6916
49488,35532.3404
49489,13064.6795
49490,49850.6903
49491,207.7582
49492,36653.6393
49493,4760.8924
49494,21398.1905
49495,27280.9721
49496,49267.5037
49497,11637.7369
49498,64243.0161
49499,36830.6141
49500,605.2734
49501,53243.9979
49502,46837.3357
49503,3806.8206
49504,22143.7092
49505,25.3868
49506,927.0576
49507,30370.4587
49508,1550.1489
49509,101069.7604
49510,53013.6422
49511,2644.9402
49512,21739.8473
49513,28969.4128
49514,25.3868
49515,33437.3046
49516,1483.9807
49517,3173.9282
49518,35245.73
49519,104.748
49520,2921.0624
49521,37425.9496
49522,1806.6519
49523,25447.5692
49524,4406.9804
49525,1586.9642
49526,2644.9402
49527,39318.2142
49528,900.4358
49529,471.5282
49530,1840.333
49531,4760.8924
49532,45386.3704
49533,29798.6159
49534,7934.8207
49535,228.534
49536,447.3633
49537,528.988
49538,26312.6236
49539,4269.7398
49540,19449.7361
49541,41265.4765
49542,2844.9019
49543,236.3547
49544,458.1082
49545,471.2173
49546,126.9341
49547,2798.9022
49548,7405.8326
49549,1105.4834
49550,865.204
49551,865.204
49552,2264.2536
49553,2288.9187
49554,865.204
49555,1105.4834
49556,865.204
49557,865.204
49558,865.204
49559,2699.9018
49560,2410.6266
49561,2264.2536
49562,2288.9187
49563,2288.9187
49564,1105.4834
49565,2288.9187
49566,865.204
49567,2288.9187
49568,2410.6266
49569,2410.6266
49570,2264.2536
49571,2264.2536
49572,2288.9187
49573,2410.6266
49574,865.204
49575,2699.9018
49576,2410.6266
49577,2410.6266
49578,1105.4834
49579,2264.2536
49580,2264.2536
49581,2699.9018
49582,2410.6266
49583,2410.6266
49584,2699.9018
49585,2264.2536
49586,2288.9187
49587,2288.9187
49588,2288.9187
49589,2264.2536
49590,2264.2536
49591,2288.9187
49592,865.204
49593,865.204
49594,2410.6266
49595,1105.4834
49596,2410.6266
49597,2699.9018
49598,2410.6266
49599,2699.9018
49600,1105.4834
49601,1105.4834
49602,865.204
49603,2699.9018
49604,2699.9018
49605,1105.4834
49606,865.204
49607,2288.9187
49608,2288.9187
49609,1105.4834
49610,2264.2536
49611,865.204
49612,865.204
49613,2410.6266
49614,865.204
49615,865.204
49616,2288.9187
49617,2264.2536
49618,2288.9187
49619,2264.2536
49620,2288.9187
49621,2288.9187
49622,2288.9187
49623,2288.9187
49624,1105.4834
49625,1105.4834
49626,2410.6266
49627,2264.2536
49628,2264.2536
49629,865.204
49630,2410.6266
49631,2288.9187
49632,865.204
49633,2410.6266
49634,2264.2536
49635,2288.9187
49636,2699.9018
49637,2410.6266
49638,1105.4834
49639,865.204
49640,2264.2536
49641,2264.2536
49642,2288.9187
49643,2410.6266
49644,865.204
49645,2699.9018
49646,2410.6266
49647,2699.9018
49648,1105.4834
49649,865.204
49650,2264.2536
49651,2288.9187
49652,2264.2536
49653,2288.9187
49654,2264.2536
49655,2288.9187
49656,2264.2536
49657,865.204
49658,865.204
49659,2288.9187
49660,2410.6266
49661,2699.9018
49662,865.204
49663,865.204
49664,2699.9018
49665,2264.2536
49666,2264.2536
49667,2288.9187
49668,2264.2536
49669,2288.9187
49670,2410.6266
49671,2410.6266
49672,2410.6266
49673,865.204
49674,2699.9018
49675,2264.2536
49676,2288.9187
49677,2264.2536
49678,2264.2536
49679,865.204
49680,2699.9018
49681,2410.6266
49682,2288.9187
49683,2288.9187
49684,2699.9018
49685,2410.6266
49686,2410.6266
49687,2410.6266
49688,2264.2536
49689,1105.4834
49690,2410.6266
49691,2410.6266
49692,2410.6266
49693,2699.9018
49694,2699.9018
49695,2264.2536
49696,2288.9187
49697,2264.2536
49698,2288.9187
49699,1105.4834
49700,2410.6266
49701,2699.9018
49702,2410.6266
49703,2410.6266
49704,2410.6266
49705,2699.9018
49706,1105.4834
49707,2410.6266
49708,2288.9187
49709,2288.9187
49710,2264.2536
49711,2264.2536
49712,2264.2536
49713,2288.9187
49714,2410.6266
49715,865.204
49716,2410.6266
49717,2699.9018
49718,1105.4834
49719,865.204
49720,2264.2536
49721,2288.9187
49722,2288.9187
49723,1105.4834
49724,2288.9187
49725,2699.9018
49726,1105.4834
49727,865.204
49728,2699.9018
49729,1105.4834
49730,865.204
49731,2264.2536
49732,2288.9187
49733,2264.2536
49734,2264.2536
49735,865.204
49736,865.204
49737,1105.4834
49738,865.204
49739,2410.6266
49740,2288.9187
49741,1105.4834
49742,865.204
49743,2699.9018
49744,1105.4834
49745,1105.4834
49746,2264.2536
49747,2288.9187
49748,1105.4834
49749,865.204
49750,865.204
49751,2699.9018
49752,2264.2536
49753,2264.2536
49754,2264.2536
49755,2264.2536
49756,2410.6266
49757,2410.6266
49758,865.204
49759,1105.4834
49760,2264.2536
49761,865.204
49762,2699.9018
49763,2288.9187
49764,2288.9187
49765,2288.9187
49766,865.204
49767,2288.9187
49768,2264.2536
49769,2288.9187
49770,865.204
49771,865.204
49772,2410.6266
49773,865.204
49774,2264.2536
49775,2288.9187
49776,865.204
49777,865.204
49778,2699.9018
49779,2699.9018
49780,2410.6266
49781,2264.2536
49782,865.204
49783,865.204
49784,2264.2536
49785,2264.2536
49786,2264.2536
49787,2699.9018
49788,2699.9018
49789,2410.6266
49790,865.204
49791,2699.9018
49792,865.204
49793,2288.9187
49794,2288.9187
49795,2288.9187
49796,865.204
49797,865.204
49798,2410.6266
49799,2410.6266
49800,2410.6266
49801,2410.6266
49802,2699.9018
49803,2699.9018
49804,2410.6266
49805,2264.2536
49806,2264.2536
49807,2288.9187
49808,2288.9187
49809,2699.9018
49810,1105.4834
49811,2410.6266
49812,2699.9018
49813,2410.6266
49814,2288.9187
49815,2264.2536
49816,1105.4834
49817,2288.9187
49818,2410.6266
49819,2699.9018
49820,2410.6266
49821,88059.1057
49822,36282.6588
49823,4759.4299
49824,50.1121
49825,37838.6417
49826,83298.3584
49827,44228.1046
49828,99507.5528
49829,1903.6275
49830,516.5278
49831,54010.8625
49832,40783.0899
49833,44663.0076
49834,4875.3573
49835,237.8435
49836,51314.2241
49837,100902.437
49838,6773.2996
49839,8904.02
49840,2400.7201
49841,49071.5565
49842,366.4694
49843,90675.5705
49844,84666.0149
49845,4760.8924
49846,281.8555
49847,315.0005
49848,66757.2973
49849,55388.0259
49850,6044.7771
49851,41906.4087
49852,7558.4032
49853,4533.9145
49854,755.2447
49855,40654.7297
49856,97091.1112
49857,50.1121
49858,528.988
49859,3250.2136
49860,42800.3045
49861,1496.5072
49862,5033.7347
49863,120.2717
49864,51698.8941
49865,47877.7887
49866,138.3392
49867,207.7582
49868,1703.6956
49869,43499.6005
49870,64070.2608
49871,5955.375
49872,675.8956
49873,1428.9829
49874,574.2275
49875,610.3671
49876,13271.8022
49877,41074.2798
49878,5143.1463
49879,88289.6649
49880,378.3826
49881,1473.8636
49882,64.242
49883,100.2242
49884,110266.9588
49885,4793.4384
49886,3301.4545
49887,3941.2621
49888,108780.5231
49889,8051.2699
49890,48088.1391
49891,48031.1479
49892,1090.097
49893,35799.5803
49894,45355.501
49895,2410.6266
49896,2410.6266
49897,2410.6266
49898,2699.9018
49899,2699.9018
49900,2410.6266
49901,865.204
49902,2288.9187
49903,865.204
49904,865.204
49905,1105.4834
